order_id,order_datetime,order_date,product_id,product_name,category,brand,region,country,sales_channel,sales_rep,customer_tier,payment_method,quantity,unit_price_usd,unit_cost_usd,discount_pct,discount_amount_usd,gross_revenue_usd,net_revenue_usd,cogs_usd,gross_profit_usd,order_status,is_returned
ORD-20250629-100011,2025-06-29 13:01:23,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,North America,Canada,Direct Sales,Anna Mueller,Bronze,Debit Card,4,23.58,12.0,0,0.0,94.33,94.33,48.0,46.33,Completed,0
ORD-20250629-100012,2025-06-29 14:27:36,2025-06-29,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Egypt,Partner,Mike Chen,Silver,Bank Transfer,10,84.18,80.0,20,168.37,841.84,673.47,800.0,-126.53,Completed,0
ORD-20250629-100013,2025-06-29 14:55:13,2025-06-29,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,North America,United States,Partner,David Kim,Silver,PayPal,1,16.4,9.0,0,0.0,16.4,16.4,9.0,7.4,Completed,0
ORD-20250629-100014,2025-06-29 23:16:20,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,UAE,Retail,Carlos Rivera,Silver,PayPal,3,20.41,7.0,20,12.25,61.24,48.99,21.0,27.99,Completed,0
ORD-20250629-100015,2025-06-29 15:04:58,2025-06-29,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,North America,Mexico,Direct Sales,Emily Davis,Platinum,PayPal,3,11.22,9.0,0,0.0,33.67,33.67,27.0,6.67,Completed,0
ORD-20250629-100016,2025-06-29 13:12:08,2025-06-29,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,UAE,Online,Emily Davis,Silver,Credit Card,5,19.92,10.0,10,9.96,99.62,89.66,50.0,39.66,Completed,0
ORD-20250629-100017,2025-06-29 01:24:00,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,UAE,Direct Sales,Priya Patel,Silver,PayPal,3,16.12,8.0,0,0.0,48.35,48.35,24.0,24.35,Completed,0
ORD-20250629-100018,2025-06-29 05:41:56,2025-06-29,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Europe,France,Retail,Carlos Rivera,Gold,Bank Transfer,5,24.49,12.5,0,0.0,122.47,122.47,62.5,59.97,Completed,0
ORD-20250629-100019,2025-06-29 17:42:31,2025-06-29,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,Mexico,Retail,James Wilson,Silver,Credit Card,7,23.46,12.5,10,16.42,164.21,147.79,87.5,60.29,Completed,0
ORD-20250629-100020,2025-06-29 03:30:08,2025-06-29,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,North America,Canada,Direct Sales,Lisa Park,Gold,Credit Card,4,40.68,22.0,20,32.54,162.71,130.17,88.0,42.17,Completed,0
ORD-20250629-100021,2025-06-29 04:52:46,2025-06-29,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Middle East,Egypt,Wholesale,Anna Mueller,Platinum,Debit Card,3,17.21,12.5,15,7.75,51.63,43.88,37.5,6.38,Cancelled,0
ORD-20250629-100022,2025-06-29 07:02:48,2025-06-29,PRD-1006,4K Webcam HD,Electronics,VisionTech,Middle East,UAE,Online,Mike Chen,Silver,Apple Pay,6,46.19,28.0,0,0.0,277.14,277.14,168.0,109.14,Completed,0
ORD-20250629-100023,2025-06-29 04:30:23,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,North America,Canada,Retail,Carlos Rivera,Gold,Credit Card,6,56.4,45.0,10,33.84,338.4,304.56,270.0,34.56,Completed,0
ORD-20250629-100024,2025-06-29 21:14:14,2025-06-29,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,Japan,Wholesale,Priya Patel,Silver,Apple Pay,6,14.47,9.0,20,17.36,86.82,69.46,54.0,15.46,Completed,0
ORD-20250629-100025,2025-06-29 08:56:13,2025-06-29,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Latin America,Brazil,Direct Sales,Anna Mueller,Platinum,Apple Pay,9,36.25,22.0,10,32.63,326.28,293.65,198.0,95.65,Completed,0
ORD-20250629-100026,2025-06-29 22:13:52,2025-06-29,PRD-1018,Portable Projector Mini,Electronics,VisionTech,North America,United States,Retail,Lisa Park,Bronze,Bank Transfer,6,92.91,80.0,5,27.87,557.49,529.62,480.0,49.62,Completed,0
ORD-20250629-100027,2025-06-29 09:00:19,2025-06-29,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,Netherlands,Wholesale,Sarah Johnson,Bronze,Bank Transfer,7,-0.98,4.0,15,-1.02,-6.83,-5.81,28.0,-33.81,Completed,0
ORD-20250629-100028,2025-06-29 11:50:20,2025-06-29,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,North America,Canada,Partner,Nina Rossi,Bronze,Google Pay,7,20.99,9.0,5,7.34,146.9,139.56,63.0,76.56,Completed,0
ORD-20250629-100029,2025-06-29 23:45:45,2025-06-29,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,Qatar,Retail,Emily Davis,Gold,Debit Card,10,13.42,6.0,20,26.84,134.21,107.37,60.0,47.37,Completed,0
ORD-20250629-100030,2025-06-29 22:04:36,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Middle East,Saudi Arabia,Online,Priya Patel,Platinum,Credit Card,1,8.53,12.0,0,0.0,8.53,8.53,12.0,-3.47,Completed,0
ORD-20250629-100031,2025-06-29 21:51:51,2025-06-29,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Asia Pacific,Australia,Wholesale,David Kim,Silver,Credit Card,6,31.79,22.0,20,38.15,190.76,152.61,132.0,20.61,Completed,0
ORD-20250629-100032,2025-06-29 06:10:35,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Latin America,Chile,Online,Anna Mueller,Bronze,Google Pay,2,36.34,38.0,0,0.0,72.68,72.68,76.0,-3.32,Completed,0
ORD-20250629-100033,2025-06-29 23:38:09,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Middle East,Egypt,Retail,Sarah Johnson,Silver,Debit Card,5,36.41,38.0,0,0.0,182.05,182.05,190.0,-7.95,Completed,0
ORD-20250629-100034,2025-06-29 14:33:38,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,North America,United States,Retail,Anna Mueller,Silver,PayPal,1,35.41,38.0,0,0.0,35.41,35.41,38.0,-2.59,Completed,0
ORD-20250629-100035,2025-06-29 10:14:48,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Chile,Wholesale,Priya Patel,Bronze,Google Pay,10,9.4,12.0,0,0.0,93.97,93.97,120.0,-26.03,Completed,0
ORD-20250629-100036,2025-06-29 22:33:17,2025-06-29,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Asia Pacific,Australia,Direct Sales,Priya Patel,Gold,Credit Card,10,7.52,5.5,15,11.28,75.17,63.89,55.0,8.89,Completed,0
ORD-20250629-100037,2025-06-29 06:24:04,2025-06-29,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Latin America,Chile,Online,Lisa Park,Silver,Credit Card,8,89.5,80.0,0,0.0,716.0,716.0,640.0,76.0,Completed,0
ORD-20250629-100038,2025-06-29 12:03:08,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,North America,Mexico,Retail,Mike Chen,Gold,Bank Transfer,1,12.8,8.0,0,0.0,12.8,12.8,8.0,4.8,Completed,0
ORD-20250629-100039,2025-06-29 06:27:11,2025-06-29,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,Netherlands,Wholesale,James Wilson,Platinum,Google Pay,2,12.75,5.5,20,5.1,25.49,20.39,11.0,9.39,Completed,0
ORD-20250629-100040,2025-06-29 22:19:12,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Asia Pacific,Australia,Retail,Mike Chen,Gold,Bank Transfer,9,21.16,8.0,0,0.0,190.41,190.41,72.0,118.41,Completed,0
ORD-20250629-100041,2025-06-29 16:54:14,2025-06-29,PRD-1006,4K Webcam HD,Electronics,VisionTech,Latin America,Argentina,Online,Carlos Rivera,Gold,Debit Card,3,27.65,28.0,0,0.0,82.96,82.96,84.0,-1.04,Completed,0
ORD-20250629-100042,2025-06-29 04:31:43,2025-06-29,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,United Kingdom,Partner,David Kim,Gold,Credit Card,10,47.86,28.0,5,23.93,478.6,454.67,280.0,174.67,Completed,0
ORD-20250629-100043,2025-06-29 05:11:37,2025-06-29,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Middle East,Egypt,Wholesale,James Wilson,Platinum,Bank Transfer,2,17.29,18.0,0,0.0,34.59,34.59,36.0,-1.41,Cancelled,0
ORD-20250629-100044,2025-06-29 22:41:22,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Argentina,Direct Sales,Emily Davis,Silver,Debit Card,10,57.66,45.0,20,115.31,576.56,461.25,450.0,11.25,Completed,0
ORD-20250629-100045,2025-06-29 10:35:52,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,UAE,Retail,Carlos Rivera,Platinum,Apple Pay,6,26.08,8.0,20,31.29,156.47,125.18,48.0,77.18,Completed,0
ORD-20250629-100046,2025-06-29 01:37:40,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,UAE,Wholesale,Lisa Park,Platinum,PayPal,10,2.54,7.0,0,0.0,25.41,25.41,70.0,-44.59,Completed,0
ORD-20250629-100047,2025-06-29 11:51:58,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,UAE,Retail,Emily Davis,Silver,Credit Card,9,19.48,7.0,0,0.0,175.35,175.35,63.0,112.35,Completed,0
ORD-20250629-100048,2025-06-29 17:27:38,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Asia Pacific,Japan,Partner,Anna Mueller,Platinum,Google Pay,9,50.53,45.0,0,0.0,454.81,454.81,405.0,49.81,Completed,0
ORD-20250629-100049,2025-06-29 03:17:35,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,Qatar,Wholesale,Nina Rossi,Platinum,PayPal,6,7.2,8.0,10,4.32,43.23,38.91,48.0,-9.09,Completed,0
ORD-20250629-100050,2025-06-29 04:29:54,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Chile,Online,David Kim,Silver,PayPal,10,10.41,12.0,20,20.82,104.09,83.27,120.0,-36.73,Completed,0
ORD-20250629-100051,2025-06-29 21:03:57,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Middle East,Egypt,Wholesale,James Wilson,Platinum,Debit Card,2,52.9,38.0,15,15.87,105.8,89.93,76.0,13.93,Completed,0
ORD-20250629-100052,2025-06-29 13:57:41,2025-06-29,PRD-1010,Portable SSD 1TB,Storage,DataVault,North America,United States,Partner,Anna Mueller,Bronze,Google Pay,7,41.49,30.0,5,14.52,290.45,275.93,210.0,65.93,Completed,0
ORD-20250629-100053,2025-06-29 06:27:52,2025-06-29,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Latin America,Chile,Wholesale,James Wilson,Silver,Google Pay,5,16.1,9.0,0,0.0,80.48,80.48,45.0,35.48,Completed,0
ORD-20250629-100054,2025-06-29 23:14:08,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,North America,Canada,Online,Anna Mueller,Silver,PayPal,6,39.77,38.0,15,35.79,238.6,202.81,228.0,-25.19,Returned,1
ORD-20250629-100055,2025-06-29 22:17:12,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Europe,Netherlands,Online,Tom Anderson,Bronze,PayPal,2,15.63,12.0,20,6.25,31.26,25.01,24.0,1.01,Completed,0
ORD-20250629-100056,2025-06-29 11:15:46,2025-06-29,PRD-1014,Cable Management Kit,Accessories,DeskPro,Latin America,Argentina,Online,David Kim,Silver,Debit Card,1,14.98,4.5,15,2.25,14.98,12.73,4.5,8.23,Returned,1
ORD-20250629-100057,2025-06-29 14:35:29,2025-06-29,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,Netherlands,Direct Sales,Nina Rossi,Platinum,PayPal,5,31.66,22.0,0,0.0,158.31,158.31,110.0,48.31,Completed,0
ORD-20250629-100058,2025-06-29 07:02:29,2025-06-29,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,Spain,Online,Omar Hassan,Bronze,Google Pay,7,40.68,30.0,20,56.95,284.77,227.82,210.0,17.82,Cancelled,0
ORD-20250629-100059,2025-06-29 09:33:49,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,North America,Mexico,Direct Sales,Tom Anderson,Gold,Debit Card,1,9.73,12.0,0,0.0,9.73,9.73,12.0,-2.27,Completed,0
ORD-20250629-100060,2025-06-29 18:41:01,2025-06-29,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,North America,Mexico,Wholesale,Tom Anderson,Bronze,Credit Card,9,25.06,18.0,15,33.83,225.53,191.7,162.0,29.7,Completed,0
ORD-20250629-100061,2025-06-29 09:58:36,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Asia Pacific,Australia,Online,Anna Mueller,Silver,Credit Card,4,24.19,12.0,15,14.52,96.77,82.25,48.0,34.25,Completed,0
ORD-20250629-100062,2025-06-29 01:29:02,2025-06-29,PRD-1014,Cable Management Kit,Accessories,DeskPro,Middle East,UAE,Wholesale,Nina Rossi,Silver,Credit Card,5,1.64,4.5,0,0.0,8.2,8.2,22.5,-14.3,Completed,0
ORD-20250629-100063,2025-06-29 23:33:32,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Middle East,Egypt,Wholesale,Sarah Johnson,Platinum,Bank Transfer,1,45.43,45.0,0,0.0,45.43,45.43,45.0,0.43,Completed,0
ORD-20250629-100064,2025-06-29 03:16:33,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Asia Pacific,South Korea,Online,James Wilson,Platinum,Credit Card,6,56.19,45.0,0,0.0,337.12,337.12,270.0,67.12,Completed,0
ORD-20250629-100065,2025-06-29 15:03:43,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,UAE,Wholesale,Carlos Rivera,Platinum,Credit Card,5,19.98,7.0,5,5.0,99.92,94.92,35.0,59.92,Completed,0
ORD-20250629-100066,2025-06-29 13:11:55,2025-06-29,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Middle East,UAE,Online,Anna Mueller,Silver,PayPal,2,14.98,18.0,15,4.49,29.96,25.47,36.0,-10.53,Completed,0
ORD-20250629-100067,2025-06-29 20:54:26,2025-06-29,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,United Kingdom,Online,Nina Rossi,Gold,Google Pay,2,-0.11,4.0,0,-0.0,-0.21,-0.21,8.0,-8.21,Returned,1
ORD-20250629-100068,2025-06-29 22:02:31,2025-06-29,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,United Kingdom,Online,Emily Davis,Silver,Credit Card,6,5.89,5.5,20,7.06,35.32,28.26,33.0,-4.74,Completed,0
ORD-20250629-100069,2025-06-29 10:52:46,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Europe,United Kingdom,Wholesale,Sarah Johnson,Platinum,Google Pay,1,16.64,8.0,0,0.0,16.64,16.64,8.0,8.64,Completed,0
ORD-20250629-100070,2025-06-29 07:52:15,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Chile,Online,Nina Rossi,Bronze,Apple Pay,10,10.21,12.0,20,20.42,102.08,81.66,120.0,-38.34,Completed,0
ORD-20250629-100071,2025-06-29 03:49:45,2025-06-29,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Argentina,Online,Sarah Johnson,Bronze,Debit Card,2,19.83,4.0,10,3.97,39.66,35.69,8.0,27.69,Completed,0
ORD-20250629-100072,2025-06-29 20:11:33,2025-06-29,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Asia Pacific,Japan,Wholesale,David Kim,Bronze,PayPal,10,2.39,4.0,15,3.59,23.93,20.34,40.0,-19.66,Completed,0
ORD-20250629-100073,2025-06-29 09:45:21,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,Saudi Arabia,Retail,Priya Patel,Platinum,PayPal,6,8.62,7.0,0,0.0,51.7,51.7,42.0,9.7,Completed,0
ORD-20250629-100074,2025-06-29 20:38:54,2025-06-29,PRD-1006,4K Webcam HD,Electronics,VisionTech,Asia Pacific,Australia,Direct Sales,Anna Mueller,Bronze,Credit Card,9,46.42,28.0,5,20.89,417.79,396.9,252.0,144.9,Completed,0
ORD-20250629-100075,2025-06-29 04:44:56,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Middle East,UAE,Wholesale,Carlos Rivera,Bronze,Google Pay,3,21.14,12.0,15,9.51,63.41,53.9,36.0,17.9,Completed,0
ORD-20250629-100076,2025-06-29 21:24:29,2025-06-29,PRD-1014,Cable Management Kit,Accessories,DeskPro,Asia Pacific,South Korea,Online,Sarah Johnson,Platinum,Credit Card,8,14.94,4.5,0,0.0,119.51,119.51,36.0,83.51,Completed,0
ORD-20250629-100077,2025-06-29 07:40:22,2025-06-29,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,United Kingdom,Retail,Carlos Rivera,Bronze,PayPal,1,16.58,9.0,20,3.32,16.58,13.26,9.0,4.26,Completed,0
ORD-20250629-100078,2025-06-29 07:50:27,2025-06-29,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Latin America,Argentina,Direct Sales,Nina Rossi,Silver,Credit Card,1,17.05,8.0,15,2.56,17.05,14.49,8.0,6.49,Completed,0
ORD-20250629-100079,2025-06-29 23:07:43,2025-06-29,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Asia Pacific,Australia,Direct Sales,Sarah Johnson,Platinum,Apple Pay,10,125.29,110.0,0,0.0,1252.89,1252.89,1100.0,152.89,Completed,0
ORD-20250629-100080,2025-06-29 21:15:39,2025-06-29,PRD-1014,Cable Management Kit,Accessories,DeskPro,North America,United States,Partner,Emily Davis,Platinum,Bank Transfer,1,13.37,4.5,0,0.0,13.37,13.37,4.5,8.87,Completed,0
ORD-20250629-100081,2025-06-29 07:56:51,2025-06-29,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,Netherlands,Partner,Tom Anderson,Gold,Credit Card,1,19.86,5.5,5,0.99,19.86,18.87,5.5,13.37,Completed,0
ORD-20250629-100082,2025-06-29 22:21:22,2025-06-29,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,South Korea,Online,Nina Rossi,Bronze,PayPal,8,11.71,6.0,20,18.73,93.64,74.91,48.0,26.91,Completed,0
ORD-20250629-100083,2025-06-29 20:39:11,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Brazil,Partner,Lisa Park,Bronze,PayPal,9,12.45,12.0,5,5.6,112.08,106.48,108.0,-1.52,Completed,0
ORD-20250629-100084,2025-06-29 18:47:18,2025-06-29,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Asia Pacific,Singapore,Retail,Anna Mueller,Silver,Bank Transfer,5,37.0,22.0,10,18.5,185.0,166.5,110.0,56.5,Completed,0
ORD-20250629-100085,2025-06-29 19:40:48,2025-06-29,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Asia Pacific,Japan,Partner,Sarah Johnson,Platinum,Bank Transfer,6,105.32,110.0,0,0.0,631.93,631.93,660.0,-28.07,Returned,1
ORD-20250629-100086,2025-06-29 19:56:34,2025-06-29,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Latin America,Brazil,Direct Sales,Lisa Park,Gold,Apple Pay,9,107.74,110.0,0,0.0,969.65,969.65,990.0,-20.35,Completed,0
ORD-20250629-100087,2025-06-29 18:53:44,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Europe,France,Online,Omar Hassan,Platinum,Bank Transfer,2,51.25,45.0,0,0.0,102.5,102.5,90.0,12.5,Completed,0
ORD-20250629-100088,2025-06-29 15:21:41,2025-06-29,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,UAE,Online,James Wilson,Platinum,PayPal,1,10.98,9.0,20,2.2,10.98,8.78,9.0,-0.22,Completed,0
ORD-20250629-100089,2025-06-29 07:52:35,2025-06-29,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Europe,Spain,Retail,Tom Anderson,Bronze,Debit Card,6,34.31,38.0,10,20.59,205.87,185.28,228.0,-42.72,Completed,0
ORD-20250629-100090,2025-06-29 11:56:25,2025-06-29,PRD-1014,Cable Management Kit,Accessories,DeskPro,Asia Pacific,Singapore,Wholesale,Carlos Rivera,Gold,Credit Card,9,10.23,4.5,20,18.42,92.1,73.68,40.5,33.18,Completed,0
ORD-20250629-100091,2025-06-29 04:31:00,2025-06-29,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Europe,United Kingdom,Retail,Sarah Johnson,Platinum,Apple Pay,8,11.11,9.0,10,8.89,88.89,80.0,72.0,8.0,Completed,0
ORD-20250629-100092,2025-06-29 00:07:00,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,North America,United States,Retail,Sarah Johnson,Silver,Debit Card,8,20.49,12.0,20,32.79,163.95,131.16,96.0,35.16,Completed,0
ORD-20250629-100093,2025-06-29 00:36:29,2025-06-29,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,Canada,Partner,Lisa Park,Gold,Credit Card,1,22.43,12.5,10,2.24,22.43,20.19,12.5,7.69,Completed,0
ORD-20250629-100094,2025-06-29 08:19:17,2025-06-29,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,Japan,Online,Anna Mueller,Silver,Apple Pay,10,1.46,6.0,5,0.73,14.62,13.89,60.0,-46.11,Completed,0
ORD-20250629-100095,2025-06-29 04:44:10,2025-06-29,PRD-1010,Portable SSD 1TB,Storage,DataVault,Asia Pacific,Japan,Direct Sales,Emily Davis,Platinum,Credit Card,7,48.97,30.0,0,0.0,342.76,342.76,210.0,132.76,Cancelled,0
ORD-20250629-100096,2025-06-29 00:47:54,2025-06-29,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Middle East,Egypt,Wholesale,Priya Patel,Gold,Google Pay,1,44.23,45.0,5,2.21,44.23,42.02,45.0,-2.98,Completed,0
ORD-20250629-100097,2025-06-29 10:24:34,2025-06-29,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Latin America,Argentina,Direct Sales,Anna Mueller,Silver,Debit Card,2,21.68,9.0,10,4.34,43.36,39.02,18.0,21.02,Completed,0
ORD-20250629-100098,2025-06-29 02:34:02,2025-06-29,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Asia Pacific,Singapore,Partner,Anna Mueller,Platinum,Bank Transfer,6,6.75,7.0,10,4.05,40.53,36.48,42.0,-5.52,Completed,0
ORD-20250629-100099,2025-06-29 07:42:43,2025-06-29,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Egypt,Retail,Priya Patel,Bronze,Apple Pay,5,110.6,110.0,15,82.95,552.98,470.03,550.0,-79.97,Completed,0
ORD-20250629-100100,2025-06-29 23:29:38,2025-06-29,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Colombia,Direct Sales,Carlos Rivera,Bronze,Apple Pay,8,15.49,12.0,20,24.78,123.89,99.11,96.0,3.11,Completed,0
ORD-20250629-100101,2025-06-29 09:59:37,2025-06-29,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,Saudi Arabia,Direct Sales,Lisa Park,Gold,Debit Card,10,5.4,10.0,0,0.0,54.01,54.01,100.0,-45.99,Completed,0
ORD-20250629-100102,2025-06-29 05:07:48,2025-06-29,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,Qatar,Direct Sales,Priya Patel,Bronze,Apple Pay,2,12.93,10.0,20,5.17,25.87,20.7,20.0,0.7,Completed,0
