order_id,order_datetime,order_date,product_id,product_name,category,brand,region,country,sales_channel,sales_rep,customer_tier,payment_method,quantity,unit_price_usd,unit_cost_usd,discount_pct,discount_amount_usd,gross_revenue_usd,net_revenue_usd,cogs_usd,gross_profit_usd,order_status,is_returned
ORD-20250627-100034,2025-06-27 05:37:16,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,UAE,Partner,Priya Patel,Gold,Google Pay,2,96.93,80.0,0,0.0,193.85,193.85,160.0,33.85,Completed,0
ORD-20250627-100035,2025-06-27 06:16:02,2025-06-27,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Asia Pacific,India,Online,Lisa Park,Silver,PayPal,9,6.89,9.0,10,6.2,62.02,55.82,81.0,-25.18,Completed,0
ORD-20250627-100036,2025-06-27 03:46:57,2025-06-27,PRD-1014,Cable Management Kit,Accessories,DeskPro,North America,Mexico,Wholesale,Nina Rossi,Platinum,PayPal,6,15.08,4.5,15,13.57,90.47,76.9,27.0,49.9,Completed,0
ORD-20250627-100037,2025-06-27 21:47:57,2025-06-27,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,Saudi Arabia,Partner,Anna Mueller,Platinum,Apple Pay,4,11.51,6.0,5,2.3,46.04,43.74,24.0,19.74,Completed,0
ORD-20250627-100038,2025-06-27 19:41:20,2025-06-27,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Middle East,Egypt,Direct Sales,Nina Rossi,Silver,Apple Pay,4,50.75,45.0,10,20.3,202.99,182.69,180.0,2.69,Completed,0
ORD-20250627-100039,2025-06-27 19:21:05,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,Germany,Retail,Nina Rossi,Gold,Debit Card,5,13.39,5.5,15,10.04,66.93,56.89,27.5,29.39,Completed,0
ORD-20250627-100040,2025-06-27 19:54:49,2025-06-27,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Europe,Germany,Direct Sales,Nina Rossi,Silver,Google Pay,1,11.12,10.0,5,0.56,11.12,10.56,10.0,0.56,Completed,0
ORD-20250627-100041,2025-06-27 00:57:48,2025-06-27,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,South Korea,Online,Priya Patel,Silver,Debit Card,4,4.69,6.0,15,2.81,18.76,15.95,24.0,-8.05,Completed,0
ORD-20250627-100042,2025-06-27 03:29:08,2025-06-27,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,Japan,Partner,Lisa Park,Gold,Bank Transfer,9,10.23,9.0,20,18.41,92.07,73.66,81.0,-7.34,Completed,0
ORD-20250627-100043,2025-06-27 23:55:30,2025-06-27,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Chile,Retail,Nina Rossi,Gold,Apple Pay,9,10.15,4.0,0,0.0,91.33,91.33,36.0,55.33,Completed,0
ORD-20250627-100044,2025-06-27 07:17:21,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,United Kingdom,Partner,Mike Chen,Silver,Debit Card,8,2.44,5.5,0,0.0,19.5,19.5,44.0,-24.5,Completed,0
ORD-20250627-100045,2025-06-27 10:34:29,2025-06-27,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Asia Pacific,Australia,Retail,Priya Patel,Platinum,Apple Pay,4,18.61,22.0,5,3.72,74.42,70.7,88.0,-17.3,Completed,0
ORD-20250627-100046,2025-06-27 09:48:24,2025-06-27,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Chile,Direct Sales,Lisa Park,Silver,Bank Transfer,8,40.15,45.0,0,0.0,321.18,321.18,360.0,-38.82,Completed,0
ORD-20250627-100047,2025-06-27 21:43:51,2025-06-27,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Qatar,Retail,Omar Hassan,Silver,Apple Pay,8,17.73,22.0,0,0.0,141.8,141.8,176.0,-34.2,Completed,0
ORD-20250627-100048,2025-06-27 02:41:27,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,North America,Canada,Direct Sales,Emily Davis,Bronze,PayPal,10,89.11,80.0,0,0.0,891.1,891.1,800.0,91.1,Completed,0
ORD-20250627-100049,2025-06-27 12:17:48,2025-06-27,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,Saudi Arabia,Direct Sales,Anna Mueller,Bronze,Bank Transfer,8,9.17,6.0,20,14.67,73.37,58.7,48.0,10.7,Returned,1
ORD-20250627-100050,2025-06-27 20:02:48,2025-06-27,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Brazil,Retail,Carlos Rivera,Bronze,Apple Pay,6,45.61,45.0,0,0.0,273.63,273.63,270.0,3.63,Completed,0
ORD-20250627-100051,2025-06-27 06:29:44,2025-06-27,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Europe,France,Wholesale,Emily Davis,Bronze,Debit Card,8,49.74,38.0,10,39.79,397.89,358.1,304.0,54.1,Completed,0
ORD-20250627-100052,2025-06-27 21:58:24,2025-06-27,PRD-1010,Portable SSD 1TB,Storage,DataVault,North America,Mexico,Retail,Mike Chen,Silver,Credit Card,1,48.22,30.0,10,4.82,48.22,43.4,30.0,13.4,Completed,0
ORD-20250627-100053,2025-06-27 17:27:42,2025-06-27,PRD-1010,Portable SSD 1TB,Storage,DataVault,Latin America,Brazil,Partner,Nina Rossi,Gold,Credit Card,10,44.57,30.0,0,0.0,445.66,445.66,300.0,145.66,Completed,0
ORD-20250627-100054,2025-06-27 14:45:09,2025-06-27,PRD-1014,Cable Management Kit,Accessories,DeskPro,Asia Pacific,Japan,Partner,Nina Rossi,Gold,Apple Pay,7,23.52,4.5,15,24.7,164.64,139.94,31.5,108.44,Completed,0
ORD-20250627-100055,2025-06-27 08:20:54,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Asia Pacific,South Korea,Online,Anna Mueller,Platinum,Debit Card,7,95.64,80.0,10,66.95,669.5,602.55,560.0,42.55,Completed,0
ORD-20250627-100056,2025-06-27 10:11:31,2025-06-27,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Latin America,Chile,Wholesale,James Wilson,Gold,Apple Pay,6,3.72,8.0,20,4.46,22.3,17.84,48.0,-30.16,Completed,0
ORD-20250627-100057,2025-06-27 07:46:26,2025-06-27,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Latin America,Brazil,Retail,David Kim,Platinum,Google Pay,9,31.2,12.5,0,0.0,280.81,280.81,112.5,168.31,Completed,0
ORD-20250627-100058,2025-06-27 22:15:19,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Asia Pacific,Japan,Wholesale,Omar Hassan,Gold,Bank Transfer,2,7.86,5.5,5,0.79,15.71,14.92,11.0,3.92,Completed,0
ORD-20250627-100059,2025-06-27 07:07:46,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Egypt,Online,David Kim,Silver,Debit Card,8,81.77,80.0,0,0.0,654.18,654.18,640.0,14.18,Completed,0
ORD-20250627-100060,2025-06-27 19:18:06,2025-06-27,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Asia Pacific,Singapore,Wholesale,Carlos Rivera,Gold,Debit Card,10,29.42,10.0,10,29.42,294.15,264.73,100.0,164.73,Completed,0
ORD-20250627-100061,2025-06-27 01:35:18,2025-06-27,PRD-1010,Portable SSD 1TB,Storage,DataVault,North America,Mexico,Retail,Nina Rossi,Platinum,Credit Card,9,28.16,30.0,0,0.0,253.48,253.48,270.0,-16.52,Completed,0
ORD-20250627-100062,2025-06-27 05:03:16,2025-06-27,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Colombia,Direct Sales,Mike Chen,Bronze,Bank Transfer,8,51.97,45.0,0,0.0,415.74,415.74,360.0,55.74,Completed,0
ORD-20250627-100063,2025-06-27 18:19:05,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,North America,Mexico,Online,Lisa Park,Platinum,Apple Pay,1,4.29,5.5,20,0.86,4.29,3.43,5.5,-2.07,Cancelled,0
ORD-20250627-100064,2025-06-27 09:55:37,2025-06-27,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Argentina,Wholesale,Tom Anderson,Bronze,Apple Pay,9,8.51,4.0,5,3.83,76.59,72.76,36.0,36.76,Cancelled,0
ORD-20250627-100065,2025-06-27 07:11:35,2025-06-27,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Europe,France,Online,Priya Patel,Platinum,Google Pay,5,29.51,18.0,0,0.0,147.55,147.55,90.0,57.55,Completed,0
ORD-20250627-100066,2025-06-27 09:44:55,2025-06-27,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Asia Pacific,Singapore,Retail,Anna Mueller,Silver,Bank Transfer,1,4.79,4.0,15,0.72,4.79,4.07,4.0,0.07,Completed,0
ORD-20250627-100067,2025-06-27 04:04:03,2025-06-27,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Latin America,Argentina,Wholesale,Tom Anderson,Gold,Bank Transfer,3,35.71,18.0,20,21.43,107.13,85.7,54.0,31.7,Completed,0
ORD-20250627-100068,2025-06-27 17:31:28,2025-06-27,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,Singapore,Online,Priya Patel,Gold,Apple Pay,7,36.57,18.0,10,25.6,255.97,230.37,126.0,104.37,Completed,0
ORD-20250627-100069,2025-06-27 18:37:01,2025-06-27,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,United States,Wholesale,Tom Anderson,Bronze,Debit Card,4,31.55,12.5,20,25.24,126.19,100.95,50.0,50.95,Cancelled,0
ORD-20250627-100070,2025-06-27 13:40:52,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Latin America,Chile,Online,Omar Hassan,Gold,Bank Transfer,5,5.04,5.5,10,2.52,25.19,22.67,27.5,-4.83,Completed,0
ORD-20250627-100071,2025-06-27 15:18:42,2025-06-27,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,UAE,Partner,Sarah Johnson,Platinum,Credit Card,3,12.25,9.0,15,5.51,36.74,31.23,27.0,4.23,Completed,0
ORD-20250627-100072,2025-06-27 16:52:00,2025-06-27,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,Egypt,Partner,Omar Hassan,Platinum,Credit Card,2,28.25,9.0,5,2.83,56.51,53.68,18.0,35.68,Completed,0
ORD-20250627-100073,2025-06-27 14:48:03,2025-06-27,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Latin America,Colombia,Partner,Emily Davis,Gold,Bank Transfer,10,23.91,10.0,15,35.87,239.11,203.24,100.0,103.24,Completed,0
ORD-20250627-100074,2025-06-27 05:19:35,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,North America,United States,Direct Sales,Mike Chen,Silver,Credit Card,10,20.48,5.5,15,30.72,204.83,174.11,55.0,119.11,Completed,0
ORD-20250627-100075,2025-06-27 09:32:45,2025-06-27,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,North America,Mexico,Direct Sales,Omar Hassan,Silver,Bank Transfer,3,15.46,8.0,15,6.96,46.38,39.42,24.0,15.42,Completed,0
ORD-20250627-100076,2025-06-27 23:56:08,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Europe,Netherlands,Wholesale,Priya Patel,Gold,Apple Pay,4,98.05,80.0,10,39.22,392.19,352.97,320.0,32.97,Completed,0
ORD-20250627-100077,2025-06-27 21:31:55,2025-06-27,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,Canada,Partner,Omar Hassan,Gold,PayPal,5,28.44,12.5,10,14.22,142.18,127.96,62.5,65.46,Completed,0
ORD-20250627-100078,2025-06-27 06:44:15,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Latin America,Chile,Retail,Priya Patel,Bronze,PayPal,8,98.32,80.0,20,157.31,786.57,629.26,640.0,-10.74,Completed,0
ORD-20250627-100079,2025-06-27 04:32:37,2025-06-27,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Asia Pacific,South Korea,Online,Omar Hassan,Bronze,Apple Pay,3,12.88,5.5,0,0.0,38.65,38.65,16.5,22.15,Completed,0
ORD-20250627-100080,2025-06-27 04:04:30,2025-06-27,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,North America,Mexico,Wholesale,James Wilson,Platinum,Google Pay,3,13.25,8.0,15,5.96,39.75,33.79,24.0,9.79,Completed,0
ORD-20250627-100081,2025-06-27 15:55:34,2025-06-27,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Qatar,Online,Carlos Rivera,Gold,Debit Card,6,120.67,110.0,20,144.8,724.02,579.22,660.0,-80.78,Completed,0
ORD-20250627-100082,2025-06-27 09:57:01,2025-06-27,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Asia Pacific,Japan,Online,Anna Mueller,Gold,PayPal,2,116.09,110.0,15,34.83,232.18,197.35,220.0,-22.65,Completed,0
ORD-20250627-100083,2025-06-27 05:10:11,2025-06-27,PRD-1014,Cable Management Kit,Accessories,DeskPro,Europe,France,Direct Sales,Tom Anderson,Silver,Bank Transfer,9,9.8,4.5,15,13.23,88.21,74.98,40.5,34.48,Completed,0
ORD-20250627-100084,2025-06-27 08:42:00,2025-06-27,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Europe,France,Direct Sales,Anna Mueller,Silver,Credit Card,8,17.95,7.0,5,7.18,143.58,136.4,56.0,80.4,Completed,0
ORD-20250627-100085,2025-06-27 09:12:24,2025-06-27,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,Egypt,Online,Carlos Rivera,Platinum,Apple Pay,7,20.26,8.0,5,7.09,141.8,134.71,56.0,78.71,Completed,0
ORD-20250627-100086,2025-06-27 21:25:17,2025-06-27,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Latin America,Colombia,Online,Tom Anderson,Platinum,PayPal,5,17.55,22.0,20,17.55,87.74,70.19,110.0,-39.81,Completed,0
ORD-20250627-100087,2025-06-27 08:43:48,2025-06-27,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Latin America,Colombia,Retail,Nina Rossi,Bronze,Google Pay,4,32.92,22.0,10,13.17,131.66,118.49,88.0,30.49,Completed,0
ORD-20250627-100088,2025-06-27 04:05:58,2025-06-27,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Middle East,Qatar,Direct Sales,Emily Davis,Silver,Debit Card,1,21.49,12.0,15,3.22,21.49,18.27,12.0,6.27,Completed,0
ORD-20250627-100089,2025-06-27 15:51:18,2025-06-27,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Egypt,Wholesale,Mike Chen,Platinum,Credit Card,3,81.42,80.0,20,48.85,244.27,195.42,240.0,-44.58,Completed,0
ORD-20250627-100090,2025-06-27 12:00:16,2025-06-27,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Europe,Netherlands,Direct Sales,James Wilson,Gold,Apple Pay,9,42.14,38.0,20,75.86,379.3,303.44,342.0,-38.56,Completed,0
ORD-20250627-100091,2025-06-27 17:20:58,2025-06-27,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,UAE,Online,Nina Rossi,Platinum,Google Pay,4,12.79,6.0,10,5.11,51.15,46.04,24.0,22.04,Completed,0
ORD-20250627-100092,2025-06-27 09:31:07,2025-06-27,PRD-1010,Portable SSD 1TB,Storage,DataVault,Asia Pacific,Japan,Partner,Emily Davis,Platinum,Bank Transfer,3,26.13,30.0,0,0.0,78.4,78.4,90.0,-11.6,Completed,0
ORD-20250627-100093,2025-06-27 13:41:06,2025-06-27,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Latin America,Chile,Partner,Priya Patel,Gold,Credit Card,10,35.56,22.0,0,0.0,355.57,355.57,220.0,135.57,Completed,0
ORD-20250627-100094,2025-06-27 11:06:43,2025-06-27,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,Netherlands,Wholesale,Sarah Johnson,Platinum,PayPal,8,40.76,22.0,20,65.22,326.11,260.89,176.0,84.89,Completed,0
ORD-20250627-100095,2025-06-27 20:38:01,2025-06-27,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,North America,Canada,Wholesale,Carlos Rivera,Silver,Apple Pay,2,21.57,10.0,15,6.47,43.14,36.67,20.0,16.67,Completed,0
ORD-20250627-100096,2025-06-27 07:21:49,2025-06-27,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,North America,Mexico,Partner,Sarah Johnson,Gold,Debit Card,4,19.66,10.0,20,15.73,78.64,62.91,40.0,22.91,Completed,0
ORD-20250627-100097,2025-06-27 00:08:00,2025-06-27,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Latin America,Colombia,Retail,Tom Anderson,Gold,Credit Card,3,35.75,38.0,20,21.45,107.24,85.79,114.0,-28.21,Completed,0
ORD-20250627-100098,2025-06-27 03:47:04,2025-06-27,PRD-1006,4K Webcam HD,Electronics,VisionTech,Middle East,UAE,Wholesale,Lisa Park,Bronze,Bank Transfer,3,41.54,28.0,10,12.46,124.63,112.17,84.0,28.17,Completed,0
ORD-20250627-100099,2025-06-27 21:33:19,2025-06-27,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,Spain,Online,Sarah Johnson,Platinum,Bank Transfer,1,22.18,9.0,20,4.44,22.18,17.74,9.0,8.74,Completed,0
ORD-20250627-100100,2025-06-27 10:38:09,2025-06-27,PRD-1014,Cable Management Kit,Accessories,DeskPro,North America,Canada,Wholesale,Tom Anderson,Gold,Bank Transfer,8,1.34,4.5,0,0.0,10.7,10.7,36.0,-25.3,Completed,0
ORD-20250627-100101,2025-06-27 03:50:44,2025-06-27,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Colombia,Partner,David Kim,Silver,Bank Transfer,8,11.64,4.0,5,4.66,93.11,88.45,32.0,56.45,Completed,0
ORD-20250627-100102,2025-06-27 13:46:06,2025-06-27,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Europe,Netherlands,Wholesale,Nina Rossi,Gold,PayPal,6,23.69,8.0,5,7.11,142.11,135.0,48.0,87.0,Completed,0
